daily_volume,avg_trade_size,trade_count,volume_volatility,min_trade_size,max_trade_size,daily_pnl,avg_pnl_per_trade,pnl_volatility,min_pnl,max_pnl,daily_fees,avg_fee_per_trade,daily_tokens_traded,avg_tokens_per_trade,unique_accounts,unique_coins,pnl_ratio,fee_ratio,avg_pnl_per_dollar,volume_efficiency,pnl_per_trade,value,classification,sentiment_normalized,sentiment_change_1d,sentiment_change_7d,sentiment_ma_7d,sentiment_volatility_30d,date
1098588.76,2496.7926,440,8568.154,0.22,99884.07,8902.4674,20.2329,103.2522,-0.2232,1286.1089,372.9627,0.8476,272861.1558,620.139,3,6,0.008103548518887553,0.0003394925473341585,0.008103548518887553,2496.7926363636366,20.232880454545455,77,Extreme Greed,0.54,-1.0,4.0,74.42857142857143,6.861855249949869,2024-06-07
97351.88,3356.9614,29,4146.0183,11.04,17998.77,129.1388,4.4531,13.6107,0.0,70.5346,34.0731,1.1749,2425.2625,83.6297,2,4,0.0013265155920444893,0.00034999936827112446,0.0013265155920444893,3356.961379310345,4.453062068965517,72,Greed,0.44,-5.0,0.0,74.42857142857143,6.211687167852582,2024-06-08
22410.22,1318.2482,17,2123.2048,12.02,6806.08,0.0,0.0,0.0,0.0,0.0,7.5158,0.4421,479.6677,28.2157,2,2,0.0,0.00033537362177898217,0.0,1318.2482352941176,0.0,75,Extreme Greed,0.5,3.0,2.0,74.71428571428571,6.177452512179261,2024-06-09
46587.93,879.0175,53,1763.792,0.84,8646.26,31.2668,0.5899,1.9665,0.0,10.3898,14.6963,0.2773,5358.5419,101.1046,2,3,0.0006711350619924383,0.0003154528832998411,0.0006711350619924383,879.0175471698113,0.5899396226415095,72,Greed,0.44,-3.0,-1.0,74.57142857142857,5.1157858015964575,2024-06-10
373279.92,3034.7961,123,6954.7433,2.61,31249.9,4320.6318,35.1271,169.7311,0.0,1151.1096,129.9282,1.0563,14340.0102,116.5854,3,7,0.011574776602642419,0.00034807175408546614,0.011574776602642419,3034.7960975609753,35.12708780487805,74,Greed,0.48,2.0,1.0,74.71428571428571,4.141325236279244,2024-06-11
193407.96,761.4487,254,1135.281,15.16,11793.6,-21886.5315,-86.1674,276.1864,-2806.5,7.8888,63.9214,0.2517,37105.5123,146.0847,2,3,-0.11316251083137888,0.0003305003408080856,-0.11316251083137888,761.4486614173228,-86.1674468503937,72,Greed,0.44,-2.0,-3.0,74.28571428571429,2.9235468932071442,2024-06-12
132577.22,1678.1927,79,6519.4854,11.97,49999.74,6632.7571,83.959,192.757,-1.403,1026.964,33.3998,0.4228,9103.9073,115.2393,2,4,0.05002938362794274,0.0002519271220254036,0.05002938362794274,1678.1926582278481,83.9589506329114,70,Greed,0.4,-2.0,-8.0,73.14285714285714,2.67039968595679,2024-06-13
139868.66,4511.8923,31,6378.1154,9.54,25542.75,10258.5926,330.9223,997.7044,0.0,4908.8916,38.9541,1.2566,11996.0793,386.9703,2,2,0.07334446377448216,0.0002785048288512359,0.07334446377448216,4511.892258064517,330.92234193548387,74,Greed,0.48,4.0,-3.0,72.71428571428571,2.029665053619557,2024-06-14
718350.25,9209.6186,78,14298.647,16.5,99973.04,3369.9583,43.2046,86.6756,0.0,501.643,251.4225,3.2234,19129.9948,245.2563,2,2,0.004691246718557601,0.0003499998733208505,0.004691246718557601,9209.61858974359,43.20459358974359,74,Greed,0.48,0.0,2.0,73.0,1.9178532059413775,2024-06-15
25235.08,2294.0982,11,1518.9008,112.66,4246.58,0.0,0.0,0.0,0.0,0.0,8.8323,0.8029,6131.6,557.4182,1,1,0.0,0.0003500007331061629,0.0,2294.098181818182,0.0,71,Greed,0.42,-3.0,-4.0,72.42857142857143,1.9771685315870937,2024-06-16
368380.12,9694.2137,38,15258.3544,43.55,91243.23,10599.5024,278.9343,315.1446,-107.1856,1147.5399,128.933,3.393,25157.9899,662.0524,2,2,0.02877327395481401,0.0003499998764862806,0.02877327395481401,9694.213684210526,278.9342736842105,71,Greed,0.42,0.0,-1.0,72.28571428571429,2.0299481902678806,2024-06-17
263314.79,10532.5916,25,13522.3015,533.09,49999.95,282.5764,11.3031,29.4481,0.0,118.9235,67.1603,2.6864,1932.406,77.2962,2,2,0.0010731504647668874,0.0002550570647756982,0.0010731504647668874,10532.5916,11.303056,74,Greed,0.48,3.0,0.0,72.28571428571429,2.011747110543724,2024-06-18
417071.12,6837.2315,61,13799.2298,2.7,76617.54,4887.6569,80.1255,180.9714,0.0,830.2727,138.8517,2.2763,20115.6935,329.7655,3,5,0.01171900078530969,0.0003329209096779247,0.01171900078530969,6837.231475409836,80.12552295081967,64,Greed,0.28,-10.0,-8.0,71.14285714285714,2.5928726358513225,2024-06-19
207990.8,5333.0974,39,12519.6886,14.5,54060.24,57478.456,1473.8066,4202.0233,0.0,18282.1901,13.469,0.3454,51788.7982,1327.9179,3,4,0.2763509406978126,6.475766886046551e-05,0.2763509406978126,5333.097435897435,1473.8065641025642,60,Greed,0.2,-4.0,-10.0,69.71428571428571,3.5143384459444493,2024-06-20
176264.49,2203.3061,80,5218.7085,10.49,27791.01,773.5582,9.6695,54.6582,0.0,428.4298,61.2771,0.766,7984.0992,99.8012,2,3,0.00438862164531145,0.00034764288895381654,0.00438862164531145,2203.306125,9.669477500000001,63,Greed,0.26,3.0,-11.0,68.14285714285714,3.8916355926790662,2024-06-21
169594.27,7066.4279,24,15986.6176,16.18,74999.89,756.8766,31.5365,65.3039,0.0,264.525,40.5334,1.6889,339.0564,14.1274,2,2,0.004462866318368757,0.00023900216445979194,0.004462866318368757,7066.4279166666665,31.536525,53,Neutral,0.06,-10.0,-21.0,65.14285714285714,5.202673936732324,2024-06-22
1792.12,358.424,5,54.8561,297.67,398.75,0.0,0.0,0.0,0.0,0.0,0.1792,0.0358,578.0,115.6,1,1,0.0,9.999274606194863e-05,0.0,358.424,0.0,55,Greed,0.1,2.0,-16.0,62.857142857142854,5.999999999999993,2024-06-23
403002.8,13000.0903,31,18865.5923,34.21,74999.88,0.0,0.0,0.0,0.0,0.0,103.551,3.3404,410.2027,13.2323,2,2,0.0,0.0002569485805818575,0.0,13000.090322580645,0.0,51,Neutral,0.02,-4.0,-20.0,60.0,6.943532507172485,2024-06-24
103099.08,2104.0629,49,2760.0762,6.45,8787.15,4869.3531,99.3746,242.7333,0.0,814.2052,36.0847,0.7364,31795.2,648.8816,1,2,0.04722983587924976,0.00035000017943902315,0.04722983587924976,2104.062857142857,99.37455306122449,30,Fear,-0.4,-21.0,-44.0,53.714285714285715,10.035568926481515,2024-06-25
365190.66,5072.0925,72,13725.2904,9.36,99995.89,4197.7322,58.3018,181.6927,0.0,1325.5602,127.5543,1.7716,426.5723,5.9246,2,2,0.01149463155781061,0.00034928137676682705,0.01149463155781061,5072.0925,58.301836111111115,46,Neutral,-0.08,16.0,-18.0,51.142857142857146,10.795699441758382,2024-06-26
130486.95,4349.565,30,7963.4281,2.9,29999.34,0.0,0.0,0.0,0.0,0.0,45.556,1.5185,3230.1536,107.6718,2,3,0.0,0.0003491230081534584,0.0,4349.565,0.0,40,Fear,-0.2,-6.0,-20.0,48.285714285714285,11.885468767200257,2024-06-27
280095.11,3734.6015,75,8800.2025,9.57,44999.84,6150.3261,82.0043,179.8997,0.0,687.4565,460.2952,6.1373,1231633.8638,16421.7849,2,5,0.021957990913943806,0.0016433531580271731,0.021957990913943806,3734.6014666666665,82.00434800000001,30,Fear,-0.4,-17.0,-23.0,42.714285714285715,13.902616970221507,2024-06-29
30520.69,2180.0493,14,5603.0604,6.43,19342.86,0.0,0.0,0.0,0.0,0.0,17.0577,1.2184,278255.875,19875.4196,2,4,0.0,0.0005588895405413376,0.0,2180.049285714286,0.0,47,Neutral,-0.06,17.0,-8.0,41.57142857142857,14.156108303444565,2024-06-30
362670.15,5666.7211,64,10941.6097,0.53,44999.89,5065.8393,79.1537,207.3345,0.0,912.6107,425.323,6.6457,1227237.4996,19175.5859,2,5,0.013968172347016361,0.0011727543286163932,0.013968172347016361,5666.72109375,79.1537390625,53,Neutral,0.06,6.0,2.0,41.857142857142854,14.18923827267068,2024-07-01
33347.47,1852.6372,18,3065.893,7.5,8443.96,2421.2531,134.5141,226.3641,0.0,621.8741,11.4587,0.6366,11420.3,634.4611,1,2,0.07260677868312687,0.00034361516972196995,0.07260677868312687,1852.6372222222224,134.51406111111112,51,Neutral,0.02,-2.0,21.0,44.857142857142854,14.217724085131257,2024-07-02
179600.66,9977.8144,18,17992.8996,3.65,75001.03,1118.3873,62.1326,130.9439,0.0,387.7453,62.6287,3.4794,256.5812,14.2545,2,2,0.0062270775493209465,0.0003487108372145828,0.0062270775493209465,9977.814444444444,62.132627777777785,50,Neutral,0.0,-1.0,4.0,45.42857142857143,14.233520416547622,2024-07-03
430568.01,17222.7204,25,19777.753,59.9,74999.83,0.0,0.0,0.0,0.0,0.0,113.0246,4.521,302.9901,12.1196,2,2,0.0,0.0002625011490635092,0.0,17222.720400000002,0.0,44,Fear,-0.12,-6.0,4.0,46.0,14.40230664795093,2024-07-04
272289.89,8509.0591,32,10512.3871,11.45,32666.14,0.0,0.0,0.0,0.0,0.0,95.1307,2.9728,5354.819,167.3381,2,3,0.0,0.00034937285591569864,0.0,8509.0590625,0.0,29,Fear,-0.42,-15.0,-18.0,43.42857142857143,15.22328071941366,2024-07-05
2490.17,103.7571,24,141.0804,13.78,551.43,108.8722,4.5363,10.0347,0.0,33.6451,344.3542,14.3481,983577.0,40982.375,1,3,0.04372061457404686,0.13828486294163472,0.04372061457404686,103.75708333333334,4.536341666666667,26,Fear,-0.48,-3.0,-4.0,42.857142857142854,15.918073296453548,2024-07-06
498.75,49.875,10,33.2899,19.95,99.75,61.4289,6.1429,4.1002,2.4572,12.2858,0.0499,0.005,125.0,12.5,1,1,0.1231632448472211,0.00010004811933595316,0.1231632448472211,49.875,6.1428899999999995,29,Fear,-0.42,3.0,-18.0,40.285714285714285,16.264374720765467,2024-07-07
497.64,497.64,1,,497.64,497.64,0.0,0.0,,0.0,0.0,0.0156,0.0156,156.0,156.0,1,1,0.0,3.1347332462574096e-05,0.0,497.64,0.0,28,Fear,-0.44,-1.0,-25.0,36.714285714285715,16.709175674584962,2024-07-08
2736.45,182.43,15,155.4858,13.8,499.0,648.9844,43.2656,40.136,3.0836,151.0898,0.3976,0.0265,600.0,40.0,1,1,0.23716202685221052,0.0001452972088026136,0.23716202685221052,182.42999999999998,43.26562666666667,27,Fear,-0.46,-1.0,-24.0,33.285714285714285,16.935475925629916,2024-07-09
687900.21,12283.9323,56,17549.5819,6.0,99977.77,11977.7349,213.8881,337.8157,0.0,1884.9052,240.765,4.2994,6773.8043,120.9608,2,3,0.01741202365075563,0.00034999988806516154,0.01741202365075563,12283.93232142857,213.8881232142857,28,Fear,-0.44,1.0,-22.0,30.142857142857142,17.09301800057031,2024-07-10
169887.02,8941.4221,19,5806.4127,199.24,22499.91,1876.8121,98.7796,150.1638,0.0,491.7041,59.4604,3.1295,53.8265,2.833,1,1,0.011047412507005392,0.0003499996438809955,0.011047412507005392,8941.422105263156,98.77958421052632,29,Fear,-0.42,1.0,-15.0,28.0,16.982208404646777,2024-07-11
89582.97,4714.8932,19,5345.7673,207.18,16794.8,1412.3147,74.3324,112.4429,0.0,337.613,31.354,1.6502,6408.3182,337.2799,2,2,0.015765435577159856,0.0003499995199981068,0.015765435577159856,4714.893157894737,74.33235263157894,25,Fear,-0.5,-4.0,-4.0,27.428571428571427,17.006050309417592,2024-07-12
139189.19,8187.5994,17,9449.5138,26.19,29602.82,2913.6178,171.3893,173.278,8.2276,571.7873,48.7162,2.8657,119.9226,7.0543,2,2,0.02093278645182241,0.00034999985631069074,0.02093278645182241,8187.599411764706,171.38928235294117,25,Fear,-0.5,0.0,-1.0,27.285714285714285,16.98017776060118,2024-07-13
84001.13,12000.1614,7,7844.3094,393.7,24003.57,0.0,0.0,0.0,0.0,0.0,29.4004,4.2001,26.2683,3.7526,1,1,0.0,0.00035000001190460035,0.0,12000.16142857143,0.0,33,Fear,-0.34,8.0,4.0,27.857142857142858,16.32503894487637,2024-07-14
198344.85,7628.6481,26,7199.7279,505.33,27991.91,-1.0,-0.0385,0.1401,-0.6204,0.0,68.9958,2.6537,249.8487,9.6096,2,2,-5.041723793598684e-06,0.0003478577665183761,-5.041723793598684e-06,7628.6480769230775,-0.038461538461538464,52,Neutral,0.04,19.0,24.0,31.285714285714285,15.45289468102966,2024-07-15
144000.57,6545.4805,22,6300.004,66.51,23840.64,0.0,0.0,0.0,0.0,0.0,50.4002,2.2909,41.7464,1.8976,1,1,0.0,0.00034999997916675054,0.0,6545.480454545454,0.0,65,Greed,0.3,13.0,38.0,36.714285714285715,15.1317964686227,2024-07-16
626005.53,1783.4915,351,3436.5574,0.95,29999.67,1859.2695,5.2971,11.7182,-1.383,79.6619,206.6019,0.5886,148888.4638,424.1837,3,3,0.0029700527889896947,0.0003300320632945197,0.0029700527889896947,1783.4915384615385,5.297064102564103,69,Greed,0.38,4.0,41.0,42.57142857142857,15.013442252723669,2024-07-17
649704.85,10828.4142,60,12188.5836,151.1,39998.15,3803.8843,63.3981,87.926,0.0,430.7468,227.3967,3.7899,2916.6704,48.6112,2,2,0.0058547881264117375,0.0003499999984608396,0.0058547881264117375,10828.414166666666,63.39807166666667,61,Greed,0.22,-8.0,32.0,47.142857142857146,14.290902177870985,2024-07-18
150269.42,6533.453,23,8064.1363,0.56,29999.93,2155.8911,93.7344,179.8739,0.0,738.0439,52.5943,2.2867,800.532,34.8057,2,3,0.01434683754373727,0.0003499999966726432,0.01434683754373727,6533.453043478262,93.7343956521739,60,Greed,0.2,-1.0,35.0,52.142857142857146,14.112194123824692,2024-07-19
244362.21,918.6549,266,2632.286,15.27,27679.0,2299.1696,8.6435,53.6298,-4.32,587.303,80.7584,0.3036,32883.8745,123.6236,2,5,0.009408858701643815,0.00033048643935220426,0.009408858701643815,918.65492481203,8.643494736842106,74,Greed,0.48,14.0,49.0,59.142857142857146,14.885771961727682,2024-07-20
234307.46,523.0077,448,1468.4865,10.52,22993.45,-2960.7169,-6.6087,11.3656,-51.167,7.7822,64.7233,0.1445,59706.7453,133.274,2,4,-0.012636032901554526,0.0002762323369374438,-0.012636032901554526,523.0077232142856,-6.608743080357143,74,Greed,0.48,0.0,41.0,65.0,15.493009176184579,2024-07-21
304213.8,1975.4143,154,4834.744,2.13,29999.92,1517.1199,9.8514,72.4129,-34.575,461.6285,97.4595,0.6329,19037.4927,123.6201,2,3,0.004987018505175685,0.0003203651405568998,0.004987018505175685,1975.4142857142856,9.85142792207792,70,Greed,0.4,-4.0,18.0,67.57142857142857,16.117956004007844,2024-07-22
358526.54,968.9906,370,1696.0639,10.48,18802.3,89890.3022,242.9468,513.7954,-14.0503,2833.1441,59.2431,0.1601,65463.9188,176.9295,3,3,0.25072146595558964,0.0001652404821902311,0.25072146595558964,968.9906486486486,242.94676270270273,71,Greed,0.42,1.0,6.0,68.42857142857143,16.716156408022666,2024-07-23
69207.93,768.977,90,1923.997,0.0,14391.46,625.5615,6.9507,19.9568,0.0,154.0262,55.0673,0.6119,109521.5428,1216.906,5,27,0.00903886895058573,0.0007956789351048451,0.00903886895058573,768.977,6.950683333333334,69,Greed,0.38,-2.0,0.0,68.42857142857143,17.236555647075157,2024-07-24
528555.31,6776.3501,78,7444.2571,0.94,30000.0,916.7383,11.7531,40.8113,0.0,209.0187,224.1859,2.8742,398195.6506,5105.0724,3,4,0.0017344226144578392,0.0004241484126959501,0.0017344226144578392,6776.350128205129,11.753055128205128,68,Greed,0.36,-1.0,7.0,69.42857142857143,17.410526608394555,2024-07-25
548587.65,3609.1293,152,7130.5352,0.81,48019.27,2766.5131,18.2007,50.8687,0.0,385.5031,206.567,1.359,269229.1676,1771.2445,4,4,0.00504297362430646,0.0003765432857166346,0.00504297362430646,3609.1292763157894,18.20074407894737,68,Greed,0.36,0.0,8.0,70.57142857142857,17.81114206358483,2024-07-26
905199.75,15880.6974,57,19086.0286,0.0,100031.0,6400.6237,112.2916,157.8883,0.0,798.2386,316.8199,5.5582,2091.7782,36.6979,2,3,0.0070709516096204,0.00034999998232434354,0.0070709516096204,15880.697368421053,112.29164385964913,72,Greed,0.44,4.0,-2.0,70.28571428571429,18.263839029403407,2024-07-27
43254.68,2703.4175,16,5181.9261,22.38,17772.15,587.299,36.7062,36.258,0.0,135.8698,15.1391,0.9462,4913.6029,307.1002,2,2,0.013577695274200323,0.000349999040566468,0.013577695274200323,2703.4175,36.7061875,71,Greed,0.42,-1.0,-3.0,69.85714285714286,18.687877932210508,2024-07-28
327199.14,8389.7215,39,11856.8105,24.92,48670.49,330.8045,8.4822,21.7307,0.0,125.261,114.5197,2.9364,5057.0792,129.6687,2,2,0.0010110188244682177,0.0003499999923593933,0.0010110188244682177,8389.72153846154,8.482166666666668,74,Greed,0.48,3.0,4.0,70.42857142857143,18.795817583193728,2024-07-29
36006.47,6001.0783,6,3820.6997,1000.15,10067.14,0.0,0.0,0.0,0.0,0.0,12.6023,2.1004,10.9261,1.821,1,1,0.0,0.00035000088872891766,0.0,6001.078333333334,0.0,67,Greed,0.34,-7.0,-4.0,69.85714285714286,18.988078534617088,2024-07-30
84506.54,1965.2684,43,3812.1683,21.87,20002.26,765.6909,17.8068,45.9865,0.0,225.1225,29.5773,0.6878,44585.1777,1036.8646,2,4,0.009060728428743099,0.000350000088750517,0.009060728428743099,1965.2683720930231,17.80676511627907,61,Greed,0.22,-6.0,-8.0,68.71428571428571,19.05768617379495,2024-07-31
227774.53,3996.0444,57,6653.7953,0.74,30000.35,167.08,2.9312,23.1972,-8.7143,174.7683,108.095,1.8964,292827.2818,5137.3207,4,6,0.0007335323781139016,0.00047457016047535426,0.0007335323781139016,3996.044385964912,2.9312280701754387,52,Neutral,0.04,-9.0,-16.0,66.42857142857143,19.056148131487642,2024-08-01
396320.37,6290.7995,63,7461.6078,0.04,29999.96,782.3682,12.4185,44.1491,0.0,271.7,145.5205,2.3098,68333.374,1084.6567,3,5,0.001974080162115307,0.000367178947496972,0.001974080162115307,6290.799523809524,12.418542857142857,57,Greed,0.14,5.0,-11.0,64.85714285714286,19.069021637380903,2024-08-02
290532.86,7852.2395,37,8158.3518,0.65,30000.01,464.1897,12.5457,76.3123,0.0,464.1897,108.6531,2.9366,71917.8789,1943.7265,5,4,0.0015977183579950868,0.0003739786826874357,0.0015977183579950868,7852.239459459459,12.545667567567568,37,Fear,-0.26,-20.0,-35.0,59.857142857142854,19.220110397137827,2024-08-03
1207744.07,9509.7958,127,23264.6034,0.01,111779.98,-122672.0009,-965.9213,3618.9615,-18360.6701,83.5007,445.9022,3.511,227049.7193,1787.7931,5,5,-0.10157118791259154,0.00036920255489888217,-0.10157118791259154,9509.795826771655,-965.9212669291338,34,Fear,-0.32,-3.0,-37.0,54.57142857142857,19.03125076675548,2024-08-04
420495.4,5256.1925,80,12316.2832,11.65,101723.96,-13013.6652,-162.6708,795.0274,-5028.0664,239.7098,202.7192,2.534,422142.7543,5276.7844,4,6,-0.030948412017149006,0.00048209610659008143,-0.030948412017149006,5256.1925,-162.670815,26,Fear,-0.48,-8.0,-48.0,47.714285714285715,19.03125076675548,2024-08-05
61478.38,574.5643,107,2606.7032,1.23,18330.46,267.318,2.4983,8.2838,-0.1238,51.687,62.6213,0.5852,305641.9664,2856.467,2,16,0.0043481620127007225,0.001018590434785296,0.0043481620127007225,574.5642990654205,2.498299065420561,17,Extreme Fear,-0.66,-9.0,-50.0,40.57142857142857,19.65869700199117,2024-08-06
2492.77,75.5385,33,101.7992,0.0,500.0,188.7893,5.7209,10.3494,0.0,33.2406,3.7522,0.1137,29210.9345,885.1798,3,14,0.07573444106579802,0.001505227095852823,0.07573444106579802,75.53848484848484,5.720887878787878,29,Fear,-0.42,12.0,-32.0,36.0,19.61716935068202,2024-08-07
16299.35,1811.0389,9,3519.3522,0.01,10312.54,-40.7122,-4.5236,9.6819,-29.5133,0.0,6.648,0.7387,14545.8545,1616.2061,2,4,-0.002497779053901503,0.000407868775215714,-0.002497779053901503,1811.038888888889,-4.523577777777778,20,Extreme Fear,-0.6,-9.0,-32.0,31.428571428571427,19.96537232194851,2024-08-08
503204.86,3494.4782,144,7478.08,0.12,39999.89,18082.0713,125.5699,454.8533,-232.5402,2489.3844,185.2544,1.2865,84372.3108,585.9188,5,8,0.03593381618107154,0.0003681490602426006,0.03593381618107154,3494.4781944444444,125.56993958333334,48,Neutral,-0.04,28.0,-9.0,30.142857142857142,19.46632813435773,2024-08-09
11339.29,128.8556,88,123.2119,0.68,936.68,0.0,0.0,0.0,0.0,0.0,50.0832,0.5691,155667.9796,1768.9543,2,4,0.0,0.004416780577284312,0.0,128.8555681818182,0.0,40,Fear,-0.2,-8.0,3.0,30.571428571428573,19.106747920354174,2024-08-10
44230.21,1842.9254,24,3486.2071,58.63,14552.02,847.7766,35.324,91.2518,0.0,311.748,40.9313,1.7055,95524.2465,3980.1769,2,2,0.019167361139058318,0.0009254147955854617,0.019167361139058318,1842.9254166666667,35.324025,39,Fear,-0.22,-1.0,5.0,31.285714285714285,18.56337390063339,2024-08-11
54167.32,1128.4858,48,1786.6592,0.61,7434.15,858.6705,17.889,64.6475,0.0,333.5,36.0719,0.7515,59463.4832,1238.8226,3,5,0.015852184333250318,0.0006659346140930336,0.015852184333250318,1128.4858333333334,17.88896875,25,Fear,-0.5,-14.0,-1.0,31.142857142857142,18.56337390063339,2024-08-12
20797.87,904.2552,23,1978.6223,0.0,9465.78,212.081,9.2209,19.4223,0.0,60.6489,17.9329,0.7797,147711.8829,6422.2558,3,5,0.010197241257281994,0.0008622465366662373,0.010197241257281994,904.2552173913043,9.22091304347826,31,Fear,-0.38,6.0,14.0,33.142857142857146,18.64270835240009,2024-08-13
66710.03,2668.4012,25,6641.1967,0.53,29999.43,2168.9015,86.7561,329.119,0.0,1640.3488,46.4931,1.8597,73630.2048,2945.2082,3,3,0.03251236995210916,0.0006969430688394131,0.03251236995210916,2668.4012,86.75605999999999,30,Fear,-0.4,-1.0,1.0,33.285714285714285,19.124786829253086,2024-08-14
1522.37,126.8642,12,68.6053,16.8,173.95,0.0,0.0,0.0,0.0,0.0,16.5026,1.3752,47151.0,3929.25,1,1,0.0,0.01084000052549298,0.0,126.86416666666666,0.0,29,Fear,-0.42,-1.0,9.0,34.57142857142857,19.448753764406362,2024-08-15
166382.84,4753.7954,35,10555.9203,10.45,39999.89,825.2305,23.578,80.1374,0.0,344.5743,81.1879,2.3197,68634.5289,1960.9865,2,4,0.004959829092962406,0.00048795834426444793,0.004959829092962406,4753.795428571429,23.578014285714286,27,Fear,-0.46,-2.0,-21.0,31.571428571428573,19.651240784434485,2024-08-16
30248.96,1008.2987,30,1538.4835,3.55,4997.54,-288.2831,-9.6094,52.6331,-288.2831,0.0,17.0965,0.5699,178685.85,5956.195,2,2,-0.009530344338997328,0.0005651927983002397,-0.009530344338997328,1008.2986666666667,-9.609436666666666,25,Fear,-0.5,-2.0,-15.0,29.428571428571427,20.053520343344335,2024-08-17
62804.48,4186.9653,15,5731.9069,0.01,19954.15,307.2019,20.4801,30.9139,0.0,116.4908,21.9816,1.4654,23.7288,1.5819,2,2,0.004891400280457655,0.00035000045378921155,0.004891400280457655,4186.965333333334,20.480126666666667,31,Fear,-0.38,6.0,-8.0,28.285714285714285,20.195139963885502,2024-08-18
100315.03,12539.3788,8,10652.9165,1160.91,29265.01,339.6996,42.4624,67.504,0.0,197.8026,35.1103,4.3888,1.715,0.2144,1,1,0.0033863277131724215,0.00035000035886941785,0.0033863277131724215,12539.37875,42.46245,28,Fear,-0.44,-3.0,3.0,28.714285714285715,19.886459322056865,2024-08-19
49914.8,4159.5667,12,4441.8124,84.81,12872.18,192.6028,16.0502,55.5997,0.0,192.6028,17.4702,1.4558,8076.92,673.0767,2,3,0.0038586303343636887,0.0003500003305632135,0.0038586303343636887,4159.566666666667,16.050233333333335,30,Fear,-0.4,2.0,-1.0,28.571428571428573,19.392023481644465,2024-08-20
104990.41,724.0718,145,854.9296,11.55,7924.78,656.2009,4.5255,16.5145,0.0,122.4067,36.7466,0.2534,44587.9221,307.5029,2,6,0.00625010262841124,0.00034999955234010874,0.00625010262841124,724.0717931034483,4.525523448275862,26,Fear,-0.48,-4.0,-4.0,28.0,19.087096200818955,2024-08-21
63509.56,6350.956,10,7201.9975,839.23,23171.77,1005.3053,100.5305,280.4842,0.0,895.5903,22.2283,2.2228,23.667,2.3667,1,1,0.01582919393093041,0.00034999922058990483,0.01582919393093041,6350.956,100.53053,34,Fear,-0.32,-5.0,7.0,30.428571428571427,17.72020731048157,2024-08-23
34999.67,4999.9529,7,5457.5286,950.42,15052.18,0.0,0.0,0.0,0.0,0.0,12.2499,1.75,5.7384,0.8198,2,2,0.0,0.0003500003428602776,0.0,4999.952857142857,0.0,56,Greed,0.12,22.0,31.0,34.857142857142854,17.222045481728365,2024-08-24
21950.28,1291.1929,17,1897.5601,13.89,5961.37,0.0,0.0,0.0,0.0,0.0,26.3036,1.5473,55163.4763,3244.9104,2,3,0.0,0.0011983258535536434,0.0,1291.1929411764704,0.0,54,Neutral,0.08,-2.0,23.0,38.142857142857146,16.638447374514566,2024-08-25
92611.27,15435.2117,6,15713.0804,347.75,37265.0,231.2369,38.5395,60.2253,0.0,128.1074,32.3029,5.3838,140.9642,23.494,2,2,0.002496854594818255,0.0003488009236023949,0.002496854594818255,15435.211666666668,38.53948333333333,55,Greed,0.1,1.0,27.0,42.0,15.789418834347414,2024-08-26
70250.16,1405.0032,50,3727.2051,0.78,20000.39,0.0,0.0,0.0,0.0,0.0,52.0536,1.0411,87488.2412,1749.7648,2,4,0.0,0.0007409747193494337,0.0,1405.0032,0.0,48,Neutral,-0.04,-7.0,18.0,44.57142857142857,14.742580444444854,2024-08-27
71160.07,7906.6744,9,9494.141,12.17,24955.67,1333.3596,148.1511,294.0059,0.0,674.7612,24.906,2.7673,19.8763,2.2085,2,2,0.01873746628727792,0.00034999960652095947,0.01873746628727792,7906.674444444445,148.15106666666668,30,Fear,-0.4,-18.0,4.0,45.142857142857146,13.250243979536757,2024-08-28
9995.85,9995.85,1,,9995.85,9995.85,0.0,0.0,,0.0,0.0,3.4985,3.4985,0.1644,0.1644,1,1,0.0,0.0003499948978877255,0.0,9995.85,0.0,29,Fear,-0.42,-1.0,-10.0,43.714285714285715,12.099254275491427,2024-08-29
37233.24,6205.54,6,7719.3093,0.62,19998.86,256.464,42.744,104.701,0.0,256.464,13.0312,2.1719,5449.026,908.171,4,4,0.006888036902499782,0.0003499882497498875,0.006888036902499782,6205.54,42.744,34,Fear,-0.32,5.0,0.0,43.714285714285715,11.161304253701157,2024-08-30
107507.43,3161.9832,34,5693.4839,0.96,18942.0,10.8828,0.3201,0.8924,-0.0084,3.8808,39.9553,1.1752,23355.3843,686.9231,3,5,0.00010122834289422202,0.0003716514875621632,0.00010122834289422202,3161.9832352941175,0.3200823529411765,29,Fear,-0.42,-5.0,-27.0,39.857142857142854,10.759705589272677,2024-08-31
12359.68,1029.9733,12,1063.4436,0.05,3936.28,137.4331,11.4528,25.4796,0.0,88.9578,4.3259,0.3605,5846.9611,487.2468,1,4,0.011119461734072618,0.000350000687719514,0.011119461734072618,1029.9733333333334,11.452758333333334,26,Fear,-0.48,-3.0,-28.0,35.857142857142854,9.992180851091991,2024-09-01
30000.42,15000.21,2,4519.176,11804.67,18195.75,0.0,0.0,0.0,0.0,0.0,10.5001,5.2501,12.3657,6.1828,1,1,0.0,0.0003499983166907941,0.0,15000.21,0.0,26,Fear,-0.48,0.0,-29.0,31.714285714285715,10.062163109232111,2024-09-02
